move_number,piece,from_square,to_square,is_capture,is_check,is_castle,fen,material_balance,developed_pieces,pst_score,opponent_threats,label,prev_1_piece,prev_1_is_capture,prev_2_piece,prev_2_is_capture
63,4,53,52,False,False,False,7r/p4Rp1/2p1k1p1/3p2B1/2p4p/NPP1r2P/P7/6K1 w - - 5 32,-2,2,-150,32,good,4.0,False,6.0,False
64,6,44,37,False,True,False,7r/p3R1p1/2p1k1p1/3p2B1/2p4p/NPP1r2P/P7/6K1 b - - 6 32,-2,2,-150,28,good,6.0,False,4.0,False
65,3,38,20,True,False,False,7r/p3R1p1/2p3p1/3p1kB1/2p4p/NPP1r2P/P7/6K1 w - - 7 33,-2,2,-150,33,inaccuracy,4.0,False,6.0,False
66,1,46,38,False,False,False,7r/p3R1p1/2p3p1/3p1k2/2p4p/NPP1B2P/P7/6K1 b - - 0 33,3,2,-150,33,good,6.0,False,3.0,True
67,3,20,27,False,False,False,7r/p3R1p1/2p5/3p1kp1/2p4p/NPP1B2P/P7/6K1 w - - 0 34,3,2,-150,26,good,3.0,True,1.0,False
68,4,63,61,False,False,False,7r/p3R1p1/2p5/3p1kp1/2pB3p/NPP4P/P7/6K1 b - - 1 34,3,2,-150,32,good,1.0,False,3.0,False
69,4,52,54,True,False,False,5r2/p3R1p1/2p5/3p1kp1/2pB3p/NPP4P/P7/6K1 w - - 2 35,3,2,-150,26,inaccuracy,3.0,False,4.0,False
70,6,37,28,False,False,False,5r2/p5R1/2p5/3p1kp1/2pB3p/NPP4P/P7/6K1 b - - 0 35,4,2,-100,32,good,4.0,False,4.0,True
71,4,54,38,True,False,False,5r2/p5R1/2p5/3p2p1/2pBk2p/NPP4P/P7/6K1 w - - 1 36,4,2,-100,26,good,4.0,True,6.0,False
72,4,61,21,False,False,False,5r2/p7/2p5/3p2R1/2pBk2p/NPP4P/P7/6K1 b - - 0 36,5,2,-50,30,good,6.0,False,4.0,True
73,4,38,36,False,False,False,8/p7/2p5/3p2R1/2pBk2p/NPP2r1P/P7/6K1 w - - 1 37,5,2,-50,21,inaccuracy,4.0,True,4.0,False
74,6,28,19,False,True,False,8/p7/2p5/3pR3/2pBk2p/NPP2r1P/P7/6K1 b - - 2 37,5,2,-50,29,good,4.0,False,4.0,False
75,1,17,26,True,False,False,8/p7/2p5/3pR3/2pB3p/NPPk1r1P/P7/6K1 w - - 3 38,5,2,-50,22,good,4.0,False,6.0,False
76,1,35,26,True,False,False,8/p7/2p5/3pR3/2PB3p/N1Pk1r1P/P7/6K1 b - - 0 38,6,2,-45,30,good,6.0,False,1.0,True
77,2,16,1,False,False,False,8/p7/2p5/4R3/2pB3p/N1Pk1r1P/P7/6K1 w - - 0 39,5,2,-55,22,inaccuracy,1.0,True,1.0,True
78,4,21,22,False,False,False,8/p7/2p5/4R3/2pB3p/2Pk1r1P/P7/1N4K1 b - - 1 39,5,1,-45,30,good,1.0,True,2.0,False
79,6,6,13,False,True,False,8/p7/2p5/4R3/2pB3p/2Pk2rP/P7/1N4K1 w - - 2 40,5,1,-45,23,inaccuracy,2.0,False,4.0,False
80,6,19,10,False,False,False,8/p7/2p5/4R3/2pB3p/2Pk2rP/P4K2/1N6 b - - 3 40,5,1,-45,30,good,4.0,False,6.0,False
81,2,1,16,False,False,False,8/p7/2p5/4R3/2pB3p/2P3rP/P1k2K2/1N6 w - - 4 41,5,1,-45,22,good,6.0,False,6.0,False
82,6,10,2,False,True,False,8/p7/2p5/4R3/2pB3p/N1P3rP/P1k2K2/8 b - - 5 41,5,2,-55,31,good,6.0,False,2.0,False
83,2,16,26,True,False,False,8/p7/2p5/4R3/2pB3p/N1P3rP/P4K2/2k5 w - - 6 42,5,2,-55,22,inaccuracy,2.0,False,6.0,False
84,6,2,1,False,False,False,8/p7/2p5/4R3/2NB3p/2P3rP/P4K2/2k5 b - - 0 42,6,2,-30,32,good,6.0,False,2.0,True
1,1,11,27,False,False,False,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0,0,0,22,good,,,,
2,1,50,42,False,False,False,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,0,0,0,28,good,1.0,False,,
3,1,10,26,False,False,False,rnbqkbnr/pp1ppppp/2p5/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,0,0,0,25,inaccuracy,1.0,False,1.0,False
4,1,51,35,False,False,False,rnbqkbnr/pp1ppppp/2p5/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,0,0,0,31,good,1.0,False,1.0,False
5,2,1,18,False,False,False,rnbqkbnr/pp2pppp/2p5/3p4/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,0,0,0,30,good,1.0,False,1.0,False
6,1,52,44,False,False,False,rnbqkbnr/pp2pppp/2p5/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 3,0,1,10,32,good,1.0,False,2.0,False
7,2,6,21,False,False,False,rnbqkbnr/pp3ppp/2p1p3/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 4,0,1,10,33,inaccuracy,2.0,False,1.0,False
8,2,62,45,False,False,False,rnbqkbnr/pp3ppp/2p1p3/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 1 4,0,2,20,33,good,1.0,False,2.0,False
9,3,2,38,False,False,False,rnbqkb1r/pp3ppp/2p1pn2/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 2 5,0,3,10,33,inaccuracy,2.0,False,2.0,False
10,3,61,52,False,False,False,rnbqkb1r/pp3ppp/2p1pn2/3p2B1/2PP4/2N2N2/PP2PPPP/R2QKB1R b KQkq - 3 5,0,4,10,34,good,2.0,False,3.0,False
11,3,38,31,False,False,False,rnbqk2r/pp2bppp/2p1pn2/3p2B1/2PP4/2N2N2/PP2PPPP/R2QKB1R w KQkq - 4 6,0,5,10,32,blunder,3.0,False,3.0,False
12,1,55,47,False,False,False,rnbqk2r/pp2bppp/2p1pn2/3p4/2PP3B/2N2N2/PP2PPPP/R2QKB1R b KQkq - 5 6,0,5,10,32,good,3.0,False,3.0,False
13,3,31,22,False,False,False,rnbqk2r/pp2bpp1/2p1pn1p/3p4/2PP3B/2N2N2/PP2PPPP/R2QKB1R w KQkq - 0 7,0,5,10,33,inaccuracy,3.0,False,1.0,False
14,6,60,62,False,False,True,rnbqk2r/pp2bpp1/2p1pn1p/3p4/2PP4/2N2NB1/PP2PPPP/R2QKB1R b KQkq - 1 7,0,5,10,35,good,1.0,False,3.0,False
15,1,12,20,False,False,False,rnbq1rk1/pp2bpp1/2p1pn1p/3p4/2PP4/2N2NB1/PP2PPPP/R2QKB1R w KQ - 2 8,0,5,10,35,good,3.0,False,6.0,False
16,2,57,51,False,False,False,rnbq1rk1/pp2bpp1/2p1pn1p/3p4/2PP4/2N1PNB1/PP3PPP/R2QKB1R b KQ - 0 8,0,5,10,36,good,6.0,False,1.0,False
17,3,5,19,False,False,False,r1bq1rk1/pp1nbpp1/2p1pn1p/3p4/2PP4/2N1PNB1/PP3PPP/R2QKB1R w KQ - 1 9,0,6,0,36,inaccuracy,1.0,False,2.0,False
18,1,35,26,True,False,False,r1bq1rk1/pp1nbpp1/2p1pn1p/3p4/2PP4/2NBPNB1/PP3PPP/R2QK2R b KQ - 2 9,0,7,0,38,good,2.0,False,3.0,False
19,3,19,26,True,False,False,r1bq1rk1/pp1nbpp1/2p1pn1p/8/2pP4/2NBPNB1/PP3PPP/R2QK2R w KQ - 0 10,-1,7,-10,37,good,3.0,False,1.0,True
20,2,51,41,False,False,False,r1bq1rk1/pp1nbpp1/2p1pn1p/8/2BP4/2N1PNB1/PP3PPP/R2QK2R b KQ - 0 10,0,7,-5,36,good,1.0,True,3.0,True
21,3,26,19,False,False,False,r1bq1rk1/pp2bpp1/1np1pn1p/8/2BP4/2N1PNB1/PP3PPP/R2QK2R w KQ - 1 11,0,7,5,37,good,3.0,True,2.0,False
22,2,41,35,False,False,False,r1bq1rk1/pp2bpp1/1np1pn1p/8/3P4/2NBPNB1/PP3PPP/R2QK2R b KQ - 2 11,0,7,5,39,good,2.0,False,3.0,False
23,6,4,6,False,False,True,r1bq1rk1/pp2bpp1/2p1pn1p/3n4/3P4/2NBPNB1/PP3PPP/R2QK2R w KQ - 3 12,0,7,-5,37,good,3.0,False,2.0,False
24,2,35,18,True,False,False,r1bq1rk1/pp2bpp1/2p1pn1p/3n4/3P4/2NBPNB1/PP3PPP/R2Q1RK1 b - - 4 12,0,7,-5,41,good,2.0,False,6.0,False
25,1,9,18,True,False,False,r1bq1rk1/pp2bpp1/2p1pn1p/8/3P4/2nBPNB1/PP3PPP/R2Q1RK1 w - - 0 13,-3,6,25,40,good,6.0,False,2.0,True
26,2,45,35,False,False,False,r1bq1rk1/pp2bpp1/2p1pn1p/8/3P4/2PBPNB1/P4PPP/R2Q1RK1 b - - 0 13,0,5,-5,39,good,2.0,True,1.0,True
27,5,3,10,False,False,False,r1bq1rk1/pp2bpp1/2p1p2p/3n4/3P4/2PBPNB1/P4PPP/R2Q1RK1 w - - 1 14,0,5,-5,35,inaccuracy,1.0,True,2.0,False
28,1,53,37,False,False,False,r1bq1rk1/pp2bpp1/2p1p2p/3n4/3P4/2PBPNB1/P1Q2PPP/R4RK1 b - - 2 14,0,5,-5,41,good,2.0,False,5.0,False
29,1,20,28,False,False,False,r1bq1rk1/pp2b1p1/2p1p2p/3n1p2/3P4/2PBPNB1/P1Q2PPP/R4RK1 w - - 0 15,0,5,-5,36,good,5.0,False,1.0,False
30,1,37,28,True,False,False,r1bq1rk1/pp2b1p1/2p1p2p/3n1p2/3PP3/2PB1NB1/P1Q2PPP/R4RK1 b - - 0 15,0,5,-5,40,good,1.0,False,1.0,False
31,3,19,28,True,False,False,r1bq1rk1/pp2b1p1/2p1p2p/3n4/3Pp3/2PB1NB1/P1Q2PPP/R4RK1 w - - 0 16,-1,5,-5,36,good,1.0,False,1.0,True
32,2,35,45,False,False,False,r1bq1rk1/pp2b1p1/2p1p2p/3n4/3PB3/2P2NB1/P1Q2PPP/R4RK1 b - - 0 16,0,5,0,39,good,1.0,True,3.0,True
33,3,28,19,False,False,False,r1bq1rk1/pp2b1p1/2p1pn1p/8/3PB3/2P2NB1/P1Q2PPP/R4RK1 w - - 1 17,0,5,0,34,good,3.0,True,2.0,False
34,3,52,43,False,False,False,r1bq1rk1/pp2b1p1/2p1pn1p/8/3P4/2PB1NB1/P1Q2PPP/R4RK1 b - - 2 17,0,5,0,41,good,2.0,False,3.0,False
35,3,22,36,False,False,False,r1bq1rk1/pp4p1/2pbpn1p/8/3P4/2PB1NB1/P1Q2PPP/R4RK1 w - - 3 18,0,5,0,36,blunder,3.0,False,3.0,False
36,3,43,36,True,False,False,r1bq1rk1/pp4p1/2pbpn1p/4B3/3P4/2PB1N2/P1Q2PPP/R4RK1 b - - 4 18,0,5,0,40,good,3.0,False,3.0,False
37,2,21,36,True,False,False,r1bq1rk1/pp4p1/2p1pn1p/4b3/3P4/2PB1N2/P1Q2PPP/R4RK1 w - - 0 19,-3,4,0,34,good,3.0,False,3.0,True
38,2,45,51,False,False,False,r1bq1rk1/pp4p1/2p1pn1p/4N3/3P4/2PB4/P1Q2PPP/R4RK1 b - - 0 19,0,3,0,39,good,3.0,True,2.0,True
39,2,36,46,False,False,False,r1bq1rk1/pp1n2p1/2p1p2p/4N3/3P4/2PB4/P1Q2PPP/R4RK1 w - - 1 20,0,3,0,31,blunder,2.0,True,2.0,False
40,4,61,53,False,False,False,r1bq1rk1/pp1n2p1/2p1p1Np/8/3P4/2PB4/P1Q2PPP/R4RK1 b - - 2 20,0,3,-10,39,inaccuracy,2.0,False,2.0,False
41,3,19,26,False,False,False,r1bq2k1/pp1n1rp1/2p1p1Np/8/3P4/2PB4/P1Q2PPP/R4RK1 w - - 3 21,0,3,-10,30,good,2.0,False,4.0,False
42,5,59,45,False,False,False,r1bq2k1/pp1n1rp1/2p1p1Np/8/2BP4/2P5/P1Q2PPP/R4RK1 b - - 4 21,0,3,-10,39,good,4.0,False,3.0,False
43,3,26,19,False,False,False,r1b3k1/pp1n1rp1/2p1pqNp/8/2BP4/2P5/P1Q2PPP/R4RK1 w - - 5 22,0,3,-10,30,blunder,3.0,False,5.0,False
44,2,51,61,False,False,False,r1b3k1/pp1n1rp1/2p1pqNp/8/3P4/2PB4/P1Q2PPP/R4RK1 b - - 6 22,0,3,-10,39,good,5.0,False,3.0,False
45,2,46,36,False,False,False,r1b2nk1/pp3rp1/2p1pqNp/8/3P4/2PB4/P1Q2PPP/R4RK1 w - - 7 23,0,2,-10,30,good,3.0,False,2.0,False
46,4,53,52,False,False,False,r1b2nk1/pp3rp1/2p1pq1p/4N3/3P4/2PB4/P1Q2PPP/R4RK1 b - - 8 23,0,2,0,39,good,2.0,False,2.0,False
47,4,0,4,False,False,False,r1b2nk1/pp2r1p1/2p1pq1p/4N3/3P4/2PB4/P1Q2PPP/R4RK1 w - - 9 24,0,2,0,29,good,2.0,False,4.0,False
48,3,58,51,False,False,False,r1b2nk1/pp2r1p1/2p1pq1p/4N3/3P4/2PB4/P1Q2PPP/4RRK1 b - - 10 24,0,2,0,39,good,4.0,False,4.0,False
49,2,36,30,False,False,False,r4nk1/pp1br1p1/2p1pq1p/4N3/3P4/2PB4/P1Q2PPP/4RRK1 w - - 11 25,0,3,0,28,inaccuracy,4.0,False,3.0,False
50,5,45,38,False,False,False,r4nk1/pp1br1p1/2p1pq1p/8/3P2N1/2PB4/P1Q2PPP/4RRK1 b - - 12 25,0,3,-10,38,good,3.0,False,2.0,False
51,2,30,36,False,False,False,r4nk1/pp1br1p1/2p1p2p/6q1/3P2N1/2PB4/P1Q2PPP/4RRK1 w - - 13 26,0,3,-10,33,inaccuracy,2.0,False,5.0,False
52,5,38,45,False,False,False,r4nk1/pp1br1p1/2p1p2p/4N1q1/3P4/2PB4/P1Q2PPP/4RRK1 b - - 14 26,0,3,0,39,good,5.0,False,2.0,False
53,2,36,51,True,False,False,r4nk1/pp1br1p1/2p1pq1p/4N3/3P4/2PB4/P1Q2PPP/4RRK1 w - - 15 27,0,3,0,28,blunder,2.0,False,5.0,False
54,4,52,51,True,False,False,r4nk1/pp1Nr1p1/2p1pq1p/8/3P4/2PB4/P1Q2PPP/4RRK1 b - - 0 27,3,2,0,40,good,5.0,False,2.0,True
55,4,4,20,False,False,False,r4nk1/pp1r2p1/2p1pq1p/8/3P4/2PB4/P1Q2PPP/4RRK1 w - - 0 28,0,1,30,32,inaccuracy,2.0,True,4.0,True
56,4,56,60,False,False,False,r4nk1/pp1r2p1/2p1pq1p/8/3P4/2PBR3/P1Q2PPP/5RK1 b - - 1 28,0,1,30,36,good,4.0,True,4.0,False
57,4,20,21,False,False,False,4rnk1/pp1r2p1/2p1pq1p/8/3P4/2PBR3/P1Q2PPP/5RK1 w - - 2 29,0,1,30,31,inaccuracy,4.0,False,4.0,False
58,5,45,38,False,False,False,4rnk1/pp1r2p1/2p1pq1p/8/3P4/2PB1R2/P1Q2PPP/5RK1 b - - 3 29,0,1,30,37,good,4.0,False,4.0,False
59,4,21,22,False,False,False,4rnk1/pp1r2p1/2p1p2p/6q1/3P4/2PB1R2/P1Q2PPP/5RK1 w - - 4 30,0,1,30,38,inaccuracy,4.0,False,5.0,False
60,5,38,45,False,False,False,4rnk1/pp1r2p1/2p1p2p/6q1/3P4/2PB2R1/P1Q2PPP/5RK1 b - - 5 30,0,1,30,37,good,5.0,False,4.0,False
61,1,15,23,False,False,False,4rnk1/pp1r2p1/2p1pq1p/8/3P4/2PB2R1/P1Q2PPP/5RK1 w - - 6 31,0,1,30,31,inaccuracy,4.0,False,5.0,False
62,4,60,59,False,False,False,4rnk1/pp1r2p1/2p1pq1p/8/3P4/2PB2RP/P1Q2PP1/5RK1 b - - 0 31,0,1,30,38,good,5.0,False,1.0,False
63,5,10,12,False,False,False,3r1nk1/pp1r2p1/2p1pq1p/8/3P4/2PB2RP/P1Q2PP1/5RK1 w - - 1 32,0,1,30,32,good,1.0,False,4.0,False
64,1,44,36,False,False,False,3r1nk1/pp1r2p1/2p1pq1p/8/3P4/2PB2RP/P3QPP1/5RK1 b - - 2 32,0,1,30,38,good,4.0,False,5.0,False
65,4,22,21,False,False,False,3r1nk1/pp1r2p1/2p2q1p/4p3/3P4/2PB2RP/P3QPP1/5RK1 w - - 0 33,0,1,30,32,inaccuracy,5.0,False,1.0,False
66,5,45,44,False,False,False,3r1nk1/pp1r2p1/2p2q1p/4p3/3P4/2PB1R1P/P3QPP1/5RK1 b - - 1 33,0,1,30,36,good,1.0,False,4.0,False
67,3,19,37,False,False,False,3r1nk1/pp1r2p1/2p1q2p/4p3/3P4/2PB1R1P/P3QPP1/5RK1 w - - 2 34,0,1,30,35,blunder,4.0,False,5.0,False
68,5,44,35,False,False,False,3r1nk1/pp1r2p1/2p1q2p/4pB2/3P4/2P2R1P/P3QPP1/5RK1 b - - 3 34,0,1,30,36,good,5.0,False,3.0,False
69,3,37,51,True,False,False,3r1nk1/pp1r2p1/2p4p/3qpB2/3P4/2P2R1P/P3QPP1/5RK1 w - - 4 35,0,1,30,36,inaccuracy,3.0,False,5.0,False
70,4,59,51,True,False,False,3r1nk1/pp1B2p1/2p4p/3qp3/3P4/2P2R1P/P3QPP1/5RK1 b - - 0 35,5,1,30,40,good,5.0,False,3.0,True
71,1,27,36,True,False,False,5nk1/pp1r2p1/2p4p/3qp3/3P4/2P2R1P/P3QPP1/5RK1 w - - 0 36,2,0,30,32,good,3.0,True,4.0,True
72,5,35,11,False,False,False,5nk1/pp1r2p1/2p4p/3qP3/8/2P2R1P/P3QPP1/5RK1 b - - 0 36,3,0,40,36,good,4.0,True,1.0,True
73,5,12,11,True,False,False,5nk1/pp1r2p1/2p4p/4P3/8/2P2R1P/P2qQPP1/5RK1 w - - 1 37,3,0,40,34,inaccuracy,1.0,True,5.0,False
74,4,51,11,True,False,False,5nk1/pp1r2p1/2p4p/4P3/8/2P2R1P/P2Q1PP1/5RK1 b - - 0 37,12,0,40,35,good,5.0,False,5.0,True
75,1,36,44,False,False,False,5nk1/pp4p1/2p4p/4P3/8/2P2R1P/P2r1PP1/5RK1 w - - 0 38,3,0,40,26,inaccuracy,5.0,True,4.0,True
76,4,11,12,False,False,False,5nk1/pp4p1/2p1P2p/8/8/2P2R1P/P2r1PP1/5RK1 b - - 0 38,3,0,40,27,good,4.0,True,1.0,False
77,4,21,20,False,False,False,5nk1/pp4p1/2p1P2p/8/8/2P2R1P/P3rPP1/5RK1 w - - 1 39,3,0,40,25,inaccuracy,1.0,False,4.0,False
78,4,12,20,True,False,False,5nk1/pp4p1/2p1P2p/8/8/2P1R2P/P3rPP1/5RK1 b - - 2 39,3,0,40,27,good,4.0,False,4.0,False
79,1,13,20,True,False,False,5nk1/pp4p1/2p1P2p/8/8/2P1r2P/P4PP1/5RK1 w - - 0 40,-2,0,40,25,good,4.0,False,4.0,True
80,2,61,44,True,False,False,5nk1/pp4p1/2p1P2p/8/8/2P1P2P/P5P1/5RK1 b - - 0 40,3,0,35,23,good,4.0,True,1.0,True
81,4,5,4,False,False,False,6k1/pp4p1/2p1n2p/8/8/2P1P2P/P5P1/5RK1 w - - 0 41,2,1,30,18,inaccuracy,1.0,True,2.0,True
82,2,44,34,False,False,False,6k1/pp4p1/2p1n2p/8/8/2P1P2P/P5P1/4R1K1 b - - 1 41,2,1,30,19,good,2.0,True,4.0,False
83,6,6,13,False,False,False,6k1/pp4p1/2p4p/2n5/8/2P1P2P/P5P1/4R1K1 w - - 2 42,2,1,30,20,blunder,4.0,False,2.0,False
84,2,34,19,False,False,False,6k1/pp4p1/2p4p/2n5/8/2P1P2P/P4KP1/4R3 b - - 3 42,2,1,30,19,inaccuracy,2.0,False,6.0,False
85,6,13,12,False,True,False,6k1/pp4p1/2p4p/8/8/2PnP2P/P4KP1/4R3 w - - 4 43,2,1,30,21,good,6.0,False,2.0,False
86,2,19,4,True,False,False,6k1/pp4p1/2p4p/8/8/2PnP2P/P3K1P1/4R3 b - - 5 43,2,1,30,20,good,2.0,False,6.0,False
87,6,12,4,True,False,False,6k1/pp4p1/2p4p/8/8/2P1P2P/P3K1P1/4n3 w - - 0 44,-3,1,30,17,good,6.0,False,2.0,True
88,6,62,53,False,False,False,6k1/pp4p1/2p4p/8/8/2P1P2P/P5P1/4K3 b - - 0 44,0,0,0,12,good,2.0,True,6.0,True
89,6,4,12,False,False,False,8/pp3kp1/2p4p/8/8/2P1P2P/P5P1/4K3 w - - 1 45,0,0,0,15,good,6.0,True,6.0,False
90,6,53,44,False,False,False,8/pp3kp1/2p4p/8/8/2P1P2P/P3K1P1/8 b - - 2 45,0,0,0,14,good,6.0,False,6.0,False
91,6,12,19,False,False,False,8/pp4p1/2p1k2p/8/8/2P1P2P/P3K1P1/8 w - - 3 46,0,0,0,14,inaccuracy,6.0,False,6.0,False
92,6,44,35,False,False,False,8/pp4p1/2p1k2p/8/8/2PKP2P/P5P1/8 b - - 4 46,0,0,0,14,good,6.0,False,6.0,False
93,1,20,28,False,False,False,8/pp4p1/2p4p/3k4/8/2PKP2P/P5P1/8 w - - 5 47,0,0,0,15,inaccuracy,6.0,False,6.0,False
94,6,35,36,False,True,False,8/pp4p1/2p4p/3k4/4P3/2PK3P/P5P1/8 b - - 0 47,0,0,0,15,good,6.0,False,1.0,False
95,1,18,26,False,False,False,8/pp4p1/2p4p/4k3/4P3/2PK3P/P5P1/8 w - - 1 48,0,0,0,14,good,1.0,False,6.0,False
96,1,49,41,False,False,False,8/pp4p1/2p4p/4k3/2P1P3/3K3P/P5P1/8 b - - 0 48,0,0,0,15,inaccuracy,6.0,False,1.0,False
97,6,19,20,False,False,False,8/p5p1/1pp4p/4k3/2P1P3/3K3P/P5P1/8 w - - 0 49,0,0,0,14,good,1.0,False,1.0,False
98,1,42,34,False,False,False,8/p5p1/1pp4p/4k3/2P1P3/4K2P/P5P1/8 b - - 1 49,0,0,0,14,good,1.0,False,6.0,False
99,1,14,30,False,False,False,8/p5p1/1p5p/2p1k3/2P1P3/4K2P/P5P1/8 w - - 0 50,0,0,0,14,blunder,6.0,False,1.0,False
100,1,54,46,False,False,False,8/p5p1/1p5p/2p1k3/2P1P1P1/4K2P/P7/8 b - - 0 50,0,0,0,14,good,1.0,False,1.0,False
101,1,23,31,False,False,False,8/p7/1p4pp/2p1k3/2P1P1P1/4K2P/P7/8 w - - 0 51,0,0,0,14,good,1.0,False,1.0,False
102,1,46,38,False,False,False,8/p7/1p4pp/2p1k3/2P1P1PP/4K3/P7/8 b - - 0 51,0,0,0,14,good,1.0,False,1.0,False
103,1,31,38,True,False,False,8/p7/1p5p/2p1k1p1/2P1P1PP/4K3/P7/8 w - - 0 52,0,0,0,14,good,1.0,False,1.0,False
104,1,47,38,True,False,False,8/p7/1p5p/2p1k1P1/2P1P1P1/4K3/P7/8 b - - 0 52,1,0,100,15,good,1.0,False,1.0,True
105,6,20,21,False,False,False,8/p7/1p6/2p1k1p1/2P1P1P1/4K3/P7/8 w - - 0 53,0,0,0,13,blunder,1.0,True,1.0,True
106,1,48,40,False,False,False,8/p7/1p6/2p1k1p1/2P1P1P1/5K2/P7/8 b - - 1 53,0,0,0,13,good,1.0,True,6.0,False
107,6,21,20,False,False,False,8/8/pp6/2p1k1p1/2P1P1P1/5K2/P7/8 w - - 0 54,0,0,0,13,good,6.0,False,1.0,False
108,1,41,33,False,False,False,8/8/pp6/2p1k1p1/2P1P1P1/4K3/P7/8 b - - 1 54,0,0,0,13,good,1.0,False,6.0,False
109,1,26,33,True,False,False,8/8/p7/1pp1k1p1/2P1P1P1/4K3/P7/8 w - - 0 55,0,0,0,13,inaccuracy,6.0,False,1.0,False
110,1,40,33,True,False,False,8/8/p7/1Pp1k1p1/4P1P1/4K3/P7/8 b - - 0 55,1,0,5,14,inaccuracy,1.0,False,1.0,True
111,6,20,19,False,False,False,8/8/8/1pp1k1p1/4P1P1/4K3/P7/8 w - - 0 56,0,0,-5,12,good,1.0,True,1.0,True
112,1,34,26,False,False,False,8/8/8/1pp1k1p1/4P1P1/3K4/P7/8 b - - 1 56,0,0,-5,12,good,1.0,True,6.0,False
113,6,19,18,False,True,False,8/8/8/1p2k1p1/2p1P1P1/3K4/P7/8 w - - 0 57,0,0,-5,13,good,6.0,False,1.0,False
114,6,36,28,True,False,False,8/8/8/1p2k1p1/2p1P1P1/2K5/P7/8 b - - 1 57,0,0,-5,11,good,1.0,False,6.0,False
115,6,18,25,False,False,False,8/8/8/1p4p1/2p1k1P1/2K5/P7/8 w - - 0 58,-1,0,-10,12,inaccuracy,6.0,False,6.0,True
116,6,28,29,False,False,False,8/8/8/1p4p1/1Kp1k1P1/8/P7/8 b - - 1 58,-1,0,-10,10,good,6.0,True,6.0,False
117,6,25,33,True,False,False,8/8/8/1p4p1/1Kp2kP1/8/P7/8 w - - 2 59,-1,0,-10,14,good,6.0,False,6.0,False
118,1,26,18,False,False,False,8/8/8/1K4p1/2p2kP1/8/P7/8 b - - 0 59,0,0,-5,11,inaccuracy,6.0,False,6.0,True
119,6,33,26,False,False,False,8/8/8/1K4p1/5kP1/2p5/P7/8 w - - 0 60,0,0,-5,12,good,6.0,True,1.0,False
120,1,18,10,False,False,False,8/8/8/6p1/2K2kP1/2p5/P7/8 b - - 1 60,0,0,-5,10,good,1.0,False,6.0,False
121,1,8,24,False,False,False,8/8/8/6p1/2K2kP1/8/P1p5/8 w - - 0 61,0,0,-5,12,inaccuracy,6.0,False,1.0,False
122,1,10,2,False,False,False,8/8/8/6p1/P1K2kP1/8/2p5/8 b - - 0 61,0,0,-5,10,inaccuracy,1.0,False,1.0,False
123,6,26,33,False,True,False,8/8/8/6p1/P1K2kP1/8/8/2q5 w - - 0 62,-8,0,0,23,inaccuracy,1.0,False,1.0,False
124,5,2,9,False,False,False,8/8/8/1K4p1/P4kP1/8/8/2q5 b - - 1 62,-8,0,0,11,good,1.0,False,6.0,False
125,6,33,40,False,True,False,8/8/8/1K4p1/P4kP1/8/1q6/8 w - - 2 63,-8,0,0,29,blunder,6.0,False,5.0,False
126,5,9,16,False,False,False,8/8/K7/6p1/P4kP1/8/1q6/8 b - - 3 63,-8,0,0,7,inaccuracy,5.0,False,6.0,False
127,1,24,32,False,False,False,8/8/K7/6p1/P4kP1/q7/8/8 w - - 4 64,-8,0,0,24,good,6.0,False,5.0,False
128,5,16,25,False,False,False,8/8/K7/P5p1/5kP1/q7/8/8 b - - 0 64,-8,0,0,7,inaccuracy,5.0,False,1.0,False
1,1,9,17,False,False,False,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0,0,0,22,inaccuracy,,,,
2,1,54,46,False,False,False,rnbqkbnr/pppppppp/8/8/8/1P6/P1PPPPPP/RNBQKBNR b KQkq - 0 1,0,0,0,24,good,1.0,False,,
3,3,2,9,False,False,False,rnbqkbnr/pppppp1p/6p1/8/8/1P6/P1PPPPPP/RNBQKBNR w KQkq - 0 2,0,0,0,24,good,1.0,False,1.0,False
4,2,62,45,False,False,False,rnbqkbnr/pppppp1p/6p1/8/8/1P6/PBPPPPPP/RN1QKBNR b KQkq - 1 2,0,1,0,29,good,1.0,False,3.0,False
5,1,8,16,False,False,False,rnbqkb1r/pppppp1p/5np1/8/8/1P6/PBPPPPPP/RN1QKBNR w KQkq - 2 3,0,2,-10,27,inaccuracy,3.0,False,2.0,False
6,3,61,54,False,False,False,rnbqkb1r/pppppp1p/5np1/8/8/PP6/1BPPPPPP/RN1QKBNR b KQkq - 0 3,0,2,-10,28,good,2.0,False,1.0,False
